hour,FaceCount,neutral,happiness,sadness,anger,fear,surprise,disgust,contempt,sample
0,0.4637179487179487,0.441110326,0.5556694197300001,0.0013943175000000001,0.00021694180269999996,6.431070998e-05,0.001056622878,6.355885292e-05,0.00042449013180000003,1
1,0.25,0.9837623,0.01395254,0.001051314,0.0001490164,1.883828e-06,0.0004423501,0.0001228474,0.0005177923,1
6,0.5898052927464692,0.9231499588235292,0.03002002685182353,0.035340486131764715,0.0038770434446470593,0.0005449160912916589,0.0015058734298564703,0.001065327676676471,0.004496369321764705,1
7,0.7875275688963909,0.8192719472693814,0.13417463863288678,0.029077399790840407,0.004949414110319076,0.0005107380221717896,0.008004085464649514,0.0020645364549104557,0.0019472415870970196,1
8,0.8179612354566016,0.8615215455212226,0.09174063887802979,0.03242291505643076,0.00481447788983086,0.0003783405934262645,0.005151846248195533,0.0010754653504698908,0.0028947698012927597,1
9,0.8360895103558759,0.8132869575364262,0.13792516667131355,0.03136253880993918,0.005820006310675635,0.0003508221154582544,0.005916099154161475,0.0016672574112733818,0.0036711525360034417,1
10,0.8189121482382351,0.832562368282424,0.12127503413430511,0.027970318439746778,0.006383403194074386,0.00054416671819167,0.005734644668136067,0.0017326109800513958,0.003797453013992765,1
11,0.8125754081309637,0.8377018199361992,0.12084738777954168,0.023679644991317278,0.006860026883079791,0.000261163842808526,0.006764332379236332,0.0009841308153938704,0.002901493435436247,1
12,0.8034960360311297,0.8148001495951639,0.1272029752577188,0.03618759015927783,0.009550402709871076,0.00033914584355260977,0.006449603867342824,0.00186873039918899,0.003601402081288445,1
13,0.7675901268938231,0.8419554004285768,0.11624986584486813,0.021972512875058407,0.0063489066656165225,0.0004453466211432009,0.00828524339791252,0.0016686841234940378,0.00307404067179827,1
14,0.8338522704712503,0.863706117242494,0.09514638940487138,0.02260403742722742,0.00602278350808616,0.0002793129863918743,0.008359858960799372,0.001141618463691617,0.0027398815757106133,1
15,0.7830927691836773,0.8632058126113934,0.08277096670163651,0.029298615547782944,0.012055574248877408,0.0004095443419324941,0.007522929339427357,0.0011919391678443813,0.0035446184791617387,1
16,0.7877304270860557,0.855000448894927,0.110300165245581,0.020132525964842607,0.005966369404214417,0.00021834023081389661,0.0051677902334542735,0.000965341919691777,0.0022490199613226427,1
17,0.706667853577966,0.9122542071082911,0.051331910378076176,0.015075979998914942,0.004255988695813087,0.00023504430111628954,0.01493282991985985,0.000501251911011573,0.0014127911162090162,1
18,0.6778785356058085,0.8902888683636363,0.07518080481485456,0.018620303036,0.004091211161672727,9.682278539327269e-05,0.00960749318009091,0.00046675391536909105,0.0016477346355636367,1
19,0.6881892119180254,0.9162374610169491,0.04005289338052881,0.018179031185508475,0.0050959176485627115,0.0006942641764860304,0.016824219111289153,0.001030333841191254,0.0018858769481355931,1
20,0.6042662070439847,0.9301073962962961,0.03260586217627777,0.013784924993611112,0.009180962375148156,0.0017338871187183344,0.007950744294880555,0.0010314998575361113,0.003604726731657406,1
21,0.6640151515151514,0.9462480374999999,0.020859710454924997,0.022760828662999995,0.005747859083749999,0.000153986816012,0.0015120027957500005,0.0012974220334375,0.001420159492345,1
22,0.6538353803059684,0.960318982352941,0.009908584649941177,0.009091983454117648,0.007157677069411764,2.1315887790000005e-05,0.0009512136051764708,0.00022480094628,0.012325440420388235,1
23,0.7625046451133406,0.9465358463768113,0.028567358810898547,0.010990980791318843,0.007794882108289853,0.00046233373451985503,0.003697285151753623,0.0009145846870028983,0.0010367327170144925,1
